Lvl,Mon,Main role,Atk Base,Str,Agi,Dex,Int,Vit,Base HP,Base ATK,Base Def
51,Squallcub,Fighter,Strength-based,47,19,30,7,36,2662,156,10
52,Squallcub,Fighter,Strength-based,48,19,30,8,37,2759,158,10
53,Squallcub,Fighter,Strength-based,49,19,30,9,38,2857,161,10
54,Squallcub,Fighter,Strength-based,50,20,31,9,38,2936,173,11
55,Squallcub,Fighter,Strength-based,51,20,31,10,39,3038,175,11
56,Squallcub,Fighter,Strength-based,51,21,32,10,40,3143,177,11
57,Squallcub,Fighter,Strength-based,52,21,32,11,41,3248,179,11
58,Squallcub,Fighter,Strength-based,53,21,33,11,41,3333,182,11
59,Squallcub,Fighter,Strength-based,54,22,33,11,42,3444,184,11
60,Squallcub,Fighter,Strength-based,55,22,34,11,42,3531,187,12
61,Squallcub,Fighter,Strength-based,55,23,35,11,43,3646,190,12
62,Squallcub,Fighter,Strength-based,56,24,35,11,44,3764,192,12
63,Squallcub,Fighter,Strength-based,57,24,36,11,44,3856,195,12
64,Squallcub,Fighter,Strength-based,58,24,37,11,45,3977,197,12
65,Squallcub,Fighter,Strength-based,59,24,37,11,46,4101,200,12
66,Squallcub,Fighter,Strength-based,60,25,38,11,46,4197,214,13
67,Squallcub,Fighter,Strength-based,61,25,39,11,47,4324,216,13
68,Squallcub,Fighter,Strength-based,62,25,39,11,48,4454,219,13
69,Squallcub,Fighter,Strength-based,63,26,39,11,49,4587,221,13
70,Squallcub,Fighter,Strength-based,63,27,40,11,50,4723,224,13
71,Squallcub,Fighter,Strength-based,64,28,41,11,50,4828,227,14
72,Squallcub,Fighter,Strength-based,65,29,41,11,51,4969,229,14
73,Squallcub,Fighter,Strength-based,66,29,42,11,51,5078,232,14
74,Squallcub,Fighter,Strength-based,67,30,42,11,52,5221,234,14
75,Squallcub,Fighter,Strength-based,67,31,43,11,53,5368,236,14
76,Squallcub,Fighter,Strength-based,69,31,43,11,53,5481,239,14
77,Squallcub,Fighter,Strength-based,70,31,44,11,54,5633,255,15
78,Squallcub,Fighter,Strength-based,70,32,45,11,55,5787,258,15
79,Squallcub,Fighter,Strength-based,71,32,45,11,56,5945,260,15
80,Squallcub,Fighter,Strength-based,72,32,47,11,56,6065,263,15
81,Squallcub,Fighter,Strength-based,73,32,47,11,57,6226,265,15
82,Squallcub,Fighter,Strength-based,74,33,47,11,58,6391,268,15
83,Squallcub,Fighter,Strength-based,75,34,48,11,58,6517,271,16
84,Squallcub,Fighter,Strength-based,76,34,48,11,59,6687,273,16
85,Squallcub,Fighter,Strength-based,77,34,49,11,60,6859,276,16
86,Squallcub,Fighter,Strength-based,77,35,50,11,61,7034,278,16
87,Squallcub,Fighter,Strength-based,78,36,50,11,62,7212,281,16
88,Squallcub,Fighter,Strength-based,79,37,51,11,62,7346,283,16
89,Squallcub,Fighter,Strength-based,80,37,51,11,63,7530,301,17
90,Squallcub,Fighter,Strength-based,81,37,53,11,63,7669,304,17
91,Squallcub,Fighter,Strength-based,82,37,53,11,64,7857,306,17
92,Squallcub,Fighter,Strength-based,83,38,53,11,65,8048,309,17
93,Squallcub,Fighter,Strength-based,83,39,54,11,66,8241,310,17
94,Squallcub,Fighter,Strength-based,85,39,54,11,66,8389,314,17
95,Squallcub,Fighter,Strength-based,85,40,55,11,67,8588,317,18
96,Squallcub,Fighter,Strength-based,86,40,56,11,68,8789,319,18
97,Squallcub,Fighter,Strength-based,87,41,56,11,69,8995,322,18
98,Squallcub,Fighter,Strength-based,88,41,57,11,69,9149,324,18
99,Squallcub,Fighter,Strength-based,89,42,57,11,70,9361,327,18
100,Squallcub,Fighter,Strength-based,90,42,58,11,71,9576,347,19
1,Pinstitch,DPS,Dex-Based,1,8,9,3,8,151,17,1
2,Pinstitch,DPS,Dex-Based,1,8,10,3,8,163,20,1
3,Pinstitch,DPS,Dex-Based,1,8,11,3,9,177,22,1
4,Pinstitch,DPS,Dex-Based,1,8,12,3,9,191,25,1
5,Pinstitch,DPS,Dex-Based,1,8,13,3,9,206,27,1
6,Pinstitch,DPS,Dex-Based,1,8,14,3,9,221,30,1
7,Pinstitch,DPS,Dex-Based,1,8,15,3,10,239,32,1
8,Pinstitch,DPS,Dex-Based,1,8,16,3,10,255,35,1
9,Pinstitch,DPS,Dex-Based,1,9,17,3,10,272,37,1
10,Pinstitch,DPS,Dex-Based,1,9,18,3,10,290,40,2
11,Pinstitch,DPS,Dex-Based,1,11,18,3,11,310,41,2
12,Pinstitch,DPS,Dex-Based,1,11,19,4,11,329,44,2
13,Pinstitch,DPS,Dex-Based,1,11,20,5,11,349,49,2
14,Pinstitch,DPS,Dex-Based,1,11,20,6,12,372,51,2
15,Pinstitch,DPS,Dex-Based,1,11,21,7,12,394,53,2
16,Pinstitch,DPS,Dex-Based,1,11,22,8,12,415,56,2
17,Pinstitch,DPS,Dex-Based,1,12,22,8,13,441,57,2
18,Pinstitch,DPS,Dex-Based,1,12,23,9,13,464,60,3
19,Pinstitch,DPS,Dex-Based,1,13,23,9,14,492,61,3
20,Pinstitch,DPS,Dex-Based,1,13,24,10,14,516,64,3
21,Pinstitch,DPS,Dex-Based,1,14,25,10,14,541,66,3
22,Pinstitch,DPS,Dex-Based,1,14,26,10,15,571,69,3
23,Pinstitch,DPS,Dex-Based,1,15,26,10,16,603,70,3
24,Pinstitch,DPS,Dex-Based,1,15,28,10,16,631,74,3
25,Pinstitch,DPS,Dex-Based,1,16,28,10,17,664,75,3
26,Pinstitch,DPS,Dex-Based,1,17,29,11,17,692,78,4
27,Pinstitch,DPS,Dex-Based,1,17,30,11,18,728,85,4
28,Pinstitch,DPS,Dex-Based,1,18,31,11,18,758,88,4
29,Pinstitch,DPS,Dex-Based,1,19,31,11,20,802,89,4
30,Pinstitch,DPS,Dex-Based,1,20,32,11,20,835,92,4
31,Pinstitch,DPS,Dex-Based,1,20,33,11,21,874,94,4
32,Pinstitch,DPS,Dex-Based,1,21,34,12,21,908,97,4
33,Pinstitch,DPS,Dex-Based,1,21,35,12,22,950,99,4
34,Pinstitch,DPS,Dex-Based,1,22,36,12,22,985,102,5
35,Pinstitch,DPS,Dex-Based,1,22,37,12,23,1029,104,5
36,Pinstitch,DPS,Dex-Based,1,23,38,12,23,1066,106,5
37,Pinstitch,DPS,Dex-Based,1,24,38,13,24,1113,108,5
38,Pinstitch,DPS,Dex-Based,1,24,39,13,25,1161,110,5
39,Pinstitch,DPS,Dex-Based,1,25,40,13,25,1200,120,5
40,Pinstitch,DPS,Dex-Based,1,25,41,13,26,1249,122,5
41,Pinstitch,DPS,Dex-Based,1,26,42,13,27,1301,125,5
42,Pinstitch,DPS,Dex-Based,1,27,43,13,27,1343,127,5
43,Pinstitch,DPS,Dex-Based,1,28,43,13,29,1408,129,6
44,Pinstitch,DPS,Dex-Based,1,29,44,13,29,1452,131,6
45,Pinstitch,DPS,Dex-Based,1,29,45,13,30,1509,134,6
46,Pinstitch,DPS,Dex-Based,1,30,46,13,31,1566,136,6
47,Pinstitch,DPS,Dex-Based,1,31,47,13,31,1613,139,6
48,Pinstitch,DPS,Dex-Based,1,32,48,13,31,1661,141,6
49,Pinstitch,DPS,Dex-Based,1,32,49,13,32,1722,144,6
50,Pinstitch,DPS,Dex-Based,1,33,50,13,33,1786,155,6
51,Pinstitch,DPS,Dex-Based,1,34,51,13,33,1836,158,7
52,Pinstitch,DPS,Dex-Based,1,34,52,13,34,1901,160,7
53,Pinstitch,DPS,Dex-Based,1,36,52,13,35,1968,162,7
54,Pinstitch,DPS,Dex-Based,1,36,53,13,36,2037,164,7
55,Pinstitch,DPS,Dex-Based,1,37,54,13,36,2091,167,7
56,Pinstitch,DPS,Dex-Based,1,38,55,13,37,2163,169,7
57,Pinstitch,DPS,Dex-Based,1,38,56,13,38,2235,172,7
58,Pinstitch,DPS,Dex-Based,1,39,57,13,38,2292,174,7
59,Pinstitch,DPS,Dex-Based,1,40,58,13,39,2368,177,8
60,Pinstitch,DPS,Dex-Based,1,40,59,13,40,2445,179,8
61,Pinstitch,DPS,Dex-Based,1,41,60,13,41,2523,193,8
62,Pinstitch,DPS,Dex-Based,1,42,61,13,41,2585,195,8
63,Pinstitch,DPS,Dex-Based,1,43,61,13,43,2685,197,8
64,Pinstitch,DPS,Dex-Based,1,44,62,13,43,2749,199,8
65,Pinstitch,DPS,Dex-Based,1,44,64,13,43,2815,203,8
66,Pinstitch,DPS,Dex-Based,1,45,64,13,44,2901,204,8
67,Pinstitch,DPS,Dex-Based,1,46,65,13,45,2988,207,9
68,Pinstitch,DPS,Dex-Based,1,47,66,13,45,3056,209,9
69,Pinstitch,DPS,Dex-Based,1,47,67,13,46,3147,211,9
70,Pinstitch,DPS,Dex-Based,1,48,68,13,47,3239,214,9
71,Pinstitch,DPS,Dex-Based,1,49,69,13,47,3311,216,9
72,Pinstitch,DPS,Dex-Based,1,50,70,13,48,3406,232,9
73,Pinstitch,DPS,Dex-Based,1,50,71,13,49,3504,234,9
74,Pinstitch,DPS,Dex-Based,1,52,71,13,50,3603,236,9
75,Pinstitch,DPS,Dex-Based,1,52,73,13,50,3679,239,9
76,Pinstitch,DPS,Dex-Based,1,53,73,13,51,3782,241,10
77,Pinstitch,DPS,Dex-Based,1,54,74,13,52,3886,243,10
78,Pinstitch,DPS,Dex-Based,1,54,75,13,53,3991,246,10
79,Pinstitch,DPS,Dex-Based,1,55,76,13,53,4072,248,10
80,Pinstitch,DPS,Dex-Based,1,56,77,13,53,4155,251,10
81,Pinstitch,DPS,Dex-Based,1,57,78,13,54,4265,253,10
82,Pinstitch,DPS,Dex-Based,1,57,79,13,55,4377,256,10
83,Pinstitch,DPS,Dex-Based,1,58,80,13,56,4491,273,10
84,Pinstitch,DPS,Dex-Based,1,59,81,13,56,4578,276,11
85,Pinstitch,DPS,Dex-Based,1,60,81,13,58,4725,277,11
86,Pinstitch,DPS,Dex-Based,1,61,82,13,58,4815,280,11
87,Pinstitch,DPS,Dex-Based,1,62,83,13,59,4938,282,11
88,Pinstitch,DPS,Dex-Based,1,62,84,13,60,5060,285,11
89,Pinstitch,DPS,Dex-Based,1,63,85,13,60,5155,287,11
90,Pinstitch,DPS,Dex-Based,1,64,86,13,61,5282,290,11
91,Pinstitch,DPS,Dex-Based,1,65,87,13,61,5377,292,11
92,Pinstitch,DPS,Dex-Based,1,65,88,13,62,5508,295,12
93,Pinstitch,DPS,Dex-Based,1,66,89,13,63,5641,297,12
94,Pinstitch,DPS,Dex-Based,1,67,89,13,64,5776,299,12
95,Pinstitch,DPS,Dex-Based,1,68,90,13,65,5911,318,12
96,Pinstitch,DPS,Dex-Based,1,69,91,13,65,6015,321,12
97,Pinstitch,DPS,Dex-Based,1,70,92,13,66,6155,323,12
98,Pinstitch,DPS,Dex-Based,1,70,93,13,67,6297,326,12
99,Pinstitch,DPS,Dex-Based,1,71,94,13,67,6404,328,12
100,Pinstitch,DPS,Dex-Based,1,72,95,13,68,6552,331,13
1,Thornmaw,Fighter / Tank,Strength-based,9,3,6,2,9,196,18,3
2,Thornmaw,Fighter / Tank,Strength-based,10,3,6,2,9,218,21,3
3,Thornmaw,Fighter / Tank,Strength-based,11,3,6,2,10,243,24,3
4,Thornmaw,Fighter / Tank,Strength-based,11,3,6,2,11,269,25,3
5,Thornmaw,Fighter / Tank,Strength-based,12,3,6,2,11,296,28,4
6,Thornmaw,Fighter / Tank,Strength-based,12,3,7,2,12,325,29,4
7,Thornmaw,Fighter / Tank,Strength-based,13,3,7,2,12,353,32,4
8,Thornmaw,Fighter / Tank,Strength-based,13,3,8,2,13,386,34,4
9,Thornmaw,Fighter / Tank,Strength-based,14,3,8,2,13,416,36,5
10,Thornmaw,Fighter / Tank,Strength-based,14,3,9,2,14,452,38,5
11,Thornmaw,Fighter / Tank,Strength-based,15,3,9,3,14,485,40,5
12,Thornmaw,Fighter / Tank,Strength-based,15,3,10,3,15,523,43,6
13,Thornmaw,Fighter / Tank,Strength-based,16,4,10,3,15,558,46,6
14,Thornmaw,Fighter / Tank,Strength-based,16,4,11,3,16,600,47,6
15,Thornmaw,Fighter / Tank,Strength-based,17,4,11,4,16,638,50,6
16,Thornmaw,Fighter / Tank,Strength-based,18,4,11,4,17,683,52,7
17,Thornmaw,Fighter / Tank,Strength-based,19,4,11,4,18,729,55,7
18,Thornmaw,Fighter / Tank,Strength-based,20,4,11,4,19,778,60,7
19,Thornmaw,Fighter / Tank,Strength-based,21,4,11,4,20,828,63,8
20,Thornmaw,Fighter / Tank,Strength-based,21,4,12,4,21,879,65,8
21,Thornmaw,Fighter / Tank,Strength-based,22,4,13,4,21,925,67,8
22,Thornmaw,Fighter / Tank,Strength-based,22,4,14,4,22,982,69,8
23,Thornmaw,Fighter / Tank,Strength-based,23,4,15,4,22,1030,72,9
24,Thornmaw,Fighter / Tank,Strength-based,23,5,15,4,23,1089,74,9
25,Thornmaw,Fighter / Tank,Strength-based,24,5,15,4,24,1150,77,9
26,Thornmaw,Fighter / Tank,Strength-based,26,5,15,4,24,1204,80,10
27,Thornmaw,Fighter / Tank,Strength-based,27,5,15,4,25,1267,83,10
28,Thornmaw,Fighter / Tank,Strength-based,28,5,15,4,26,1334,85,10
29,Thornmaw,Fighter / Tank,Strength-based,29,5,15,4,27,1403,88,10
30,Thornmaw,Fighter / Tank,Strength-based,30,5,15,4,28,1473,95,11
31,Thornmaw,Fighter / Tank,Strength-based,31,5,15,4,29,1546,98,11
32,Thornmaw,Fighter / Tank,Strength-based,31,5,17,4,30,1622,100,11
33,Thornmaw,Fighter / Tank,Strength-based,32,5,17,4,31,1699,102,12
34,Thornmaw,Fighter / Tank,Strength-based,33,5,18,4,31,1765,105,12
35,Thornmaw,Fighter / Tank,Strength-based,34,5,18,4,32,1846,107,12
36,Thornmaw,Fighter / Tank,Strength-based,35,5,18,4,33,1929,110,12
37,Thornmaw,Fighter / Tank,Strength-based,35,6,19,4,34,2015,112,13
38,Thornmaw,Fighter / Tank,Strength-based,36,6,19,4,35,2104,114,13
39,Thornmaw,Fighter / Tank,Strength-based,37,6,20,5,35,2178,118,13
40,Thornmaw,Fighter / Tank,Strength-based,38,6,20,5,36,2271,120,14
41,Thornmaw,Fighter / Tank,Strength-based,38,7,21,5,37,2365,122,14
42,Thornmaw,Fighter / Tank,Strength-based,39,7,21,6,38,2463,125,14
43,Thornmaw,Fighter / Tank,Strength-based,40,7,21,6,39,2561,134,14
44,Thornmaw,Fighter / Tank,Strength-based,41,8,22,6,39,2645,137,15
45,Thornmaw,Fighter / Tank,Strength-based,42,8,22,6,40,2749,139,15
46,Thornmaw,Fighter / Tank,Strength-based,42,8,24,6,41,2856,141,15
47,Thornmaw,Fighter / Tank,Strength-based,43,8,24,6,42,2964,143,16
48,Thornmaw,Fighter / Tank,Strength-based,44,8,24,6,43,3077,146,16
49,Thornmaw,Fighter / Tank,Strength-based,45,8,24,6,44,3191,149,16
50,Thornmaw,Fighter / Tank,Strength-based,46,9,25,6,44,3286,152,16
51,Thornmaw,Fighter / Tank,Strength-based,47,9,25,6,45,3404,155,17
52,Thornmaw,Fighter / Tank,Strength-based,47,9,27,6,46,3525,156,17
53,Thornmaw,Fighter / Tank,Strength-based,48,9,27,6,47,3651,159,17
54,Thornmaw,Fighter / Tank,Strength-based,49,9,27,7,48,3778,162,17
55,Thornmaw,Fighter / Tank,Strength-based,50,9,27,7,49,3908,173,18
56,Thornmaw,Fighter / Tank,Strength-based,51,9,29,7,49,4014,176,18
57,Thornmaw,Fighter / Tank,Strength-based,52,10,29,7,50,4149,178,18
58,Thornmaw,Fighter / Tank,Strength-based,53,10,29,7,51,4286,181,19
59,Thornmaw,Fighter / Tank,Strength-based,53,10,31,7,52,4427,183,19
60,Thornmaw,Fighter / Tank,Strength-based,54,10,31,7,53,4571,186,19
61,Thornmaw,Fighter / Tank,Strength-based,55,10,31,7,54,4717,189,19
62,Thornmaw,Fighter / Tank,Strength-based,56,11,31,7,55,4867,191,20
63,Thornmaw,Fighter / Tank,Strength-based,57,12,32,7,55,4987,194,20
64,Thornmaw,Fighter / Tank,Strength-based,58,12,32,7,56,5141,196,20
65,Thornmaw,Fighter / Tank,Strength-based,59,12,32,8,57,5300,199,21
66,Thornmaw,Fighter / Tank,Strength-based,60,13,33,8,57,5425,213,21
67,Thornmaw,Fighter / Tank,Strength-based,61,13,33,9,58,5590,215,21
68,Thornmaw,Fighter / Tank,Strength-based,61,13,35,9,59,5755,218,21
69,Thornmaw,Fighter / Tank,Strength-based,62,13,35,9,60,5924,220,22
70,Thornmaw,Fighter / Tank,Strength-based,63,13,35,10,61,6097,223,22
71,Thornmaw,Fighter / Tank,Strength-based,64,13,35,10,62,6272,226,22
72,Thornmaw,Fighter / Tank,Strength-based,65,13,37,10,62,6411,228,23
73,Thornmaw,Fighter / Tank,Strength-based,66,13,37,10,63,6593,231,23
74,Thornmaw,Fighter / Tank,Strength-based,67,13,37,11,64,6778,233,23
75,Thornmaw,Fighter / Tank,Strength-based,67,14,38,11,65,6966,235,23
76,Thornmaw,Fighter / Tank,Strength-based,68,15,38,11,66,7157,237,24
77,Thornmaw,Fighter / Tank,Strength-based,69,15,40,11,66,7308,241,24
78,Thornmaw,Fighter / Tank,Strength-based,70,15,40,11,67,7506,257,24
79,Thornmaw,Fighter / Tank,Strength-based,71,16,40,11,68,7706,259,25
80,Thornmaw,Fighter / Tank,Strength-based,72,16,40,11,69,7910,262,25
81,Thornmaw,Fighter / Tank,Strength-based,72,16,41,11,71,8165,263,25
82,Thornmaw,Fighter / Tank,Strength-based,73,17,42,11,71,8329,266,25
83,Thornmaw,Fighter / Tank,Strength-based,74,17,42,11,72,8543,269,26
84,Thornmaw,Fighter / Tank,Strength-based,75,17,42,11,73,8762,271,26
85,Thornmaw,Fighter / Tank,Strength-based,76,17,44,11,73,8931,274,26
86,Thornmaw,Fighter / Tank,Strength-based,77,17,44,11,74,9155,276,27
87,Thornmaw,Fighter / Tank,Strength-based,78,17,44,11,75,9383,279,27
88,Thornmaw,Fighter / Tank,Strength-based,79,17,45,11,76,9614,282,27
89,Thornmaw,Fighter / Tank,Strength-based,80,17,45,11,77,9850,300,27
90,Thornmaw,Fighter / Tank,Strength-based,80,17,47,11,78,10089,302,28
91,Thornmaw,Fighter / Tank,Strength-based,81,17,47,11,79,10331,304,28
92,Thornmaw,Fighter / Tank,Strength-based,82,17,48,11,80,10578,307,28
93,Thornmaw,Fighter / Tank,Strength-based,83,17,48,11,81,10829,309,29
94,Thornmaw,Fighter / Tank,Strength-based,84,17,48,11,82,11081,312,29
95,Thornmaw,Fighter / Tank,Strength-based,85,17,50,11,82,11278,316,29
96,Thornmaw,Fighter / Tank,Strength-based,86,17,50,11,83,11539,318,29
97,Thornmaw,Fighter / Tank,Strength-based,87,17,51,11,84,11803,321,30
98,Thornmaw,Fighter / Tank,Strength-based,88,17,51,11,85,12073,323,30
99,Thornmaw,Fighter / Tank,Strength-based,89,17,51,11,86,12344,326,30
100,Thornmaw,Fighter / Tank,Strength-based,90,17,52,11,87,12622,346,31
1,Amberkite,DPS,Int-Based,1,6,4,9,9,152,4,1
2,Amberkite,DPS,Int-Based,1,6,4,10,9,163,4,1
3,Amberkite,DPS,Int-Based,1,6,4,11,10,177,4,1
4,Amberkite,DPS,Int-Based,1,6,4,12,10,189,4,1
5,Amberkite,DPS,Int-Based,1,6,4,13,10,202,5,1
6,Amberkite,DPS,Int-Based,1,6,4,14,10,215,5,1
7,Amberkite,DPS,Int-Based,1,6,4,15,11,231,5,1
8,Amberkite,DPS,Int-Based,1,6,4,16,11,247,5,1
9,Amberkite,DPS,Int-Based,1,7,4,17,11,261,6,1
10,Amberkite,DPS,Int-Based,1,7,4,18,11,278,6,1
11,Amberkite,DPS,Int-Based,1,7,4,19,12,296,6,1
12,Amberkite,DPS,Int-Based,1,8,4,20,12,314,7,1
13,Amberkite,DPS,Int-Based,1,9,4,21,12,331,7,1
14,Amberkite,DPS,Int-Based,1,10,4,21,13,352,7,2
15,Amberkite,DPS,Int-Based,1,10,4,22,13,371,7,2
16,Amberkite,DPS,Int-Based,1,10,4,23,14,394,8,2
17,Amberkite,DPS,Int-Based,1,11,4,24,14,414,8,2
18,Amberkite,DPS,Int-Based,1,11,4,24,16,443,8,2
19,Amberkite,DPS,Int-Based,1,11,5,25,16,465,9,2
20,Amberkite,DPS,Int-Based,1,11,6,26,16,487,10,2
21,Amberkite,DPS,Int-Based,1,11,6,27,17,513,10,2
22,Amberkite,DPS,Int-Based,1,12,6,28,17,537,10,2
23,Amberkite,DPS,Int-Based,1,12,6,29,18,566,11,2
24,Amberkite,DPS,Int-Based,1,13,6,29,19,596,11,2
25,Amberkite,DPS,Int-Based,1,13,6,30,20,626,11,2
26,Amberkite,DPS,Int-Based,1,14,7,31,20,652,11,3
27,Amberkite,DPS,Int-Based,1,14,7,32,21,684,12,3
28,Amberkite,DPS,Int-Based,1,15,7,33,21,712,12,3
29,Amberkite,DPS,Int-Based,1,16,7,33,22,747,12,3
30,Amberkite,DPS,Int-Based,1,16,7,34,23,783,12,3
31,Amberkite,DPS,Int-Based,1,16,7,35,24,819,13,3
32,Amberkite,DPS,Int-Based,1,17,7,36,24,850,13,3
33,Amberkite,DPS,Int-Based,1,17,7,37,25,888,13,3
34,Amberkite,DPS,Int-Based,1,18,8,38,25,921,14,3
35,Amberkite,DPS,Int-Based,1,18,8,39,26,961,14,3
36,Amberkite,DPS,Int-Based,1,19,9,40,26,995,14,3
37,Amberkite,DPS,Int-Based,1,19,9,41,27,1037,14,3
38,Amberkite,DPS,Int-Based,1,21,9,41,28,1081,15,3
39,Amberkite,DPS,Int-Based,1,21,9,42,29,1126,15,4
40,Amberkite,DPS,Int-Based,1,21,9,43,30,1172,15,4
41,Amberkite,DPS,Int-Based,1,22,10,44,30,1210,16,4
42,Amberkite,DPS,Int-Based,1,22,10,45,31,1257,17,4
43,Amberkite,DPS,Int-Based,1,23,11,46,31,1296,17,4
44,Amberkite,DPS,Int-Based,1,23,11,47,32,1347,17,4
45,Amberkite,DPS,Int-Based,1,24,11,47,33,1399,18,4
46,Amberkite,DPS,Int-Based,1,24,11,49,33,1441,18,4
47,Amberkite,DPS,Int-Based,1,25,11,49,35,1506,18,4
48,Amberkite,DPS,Int-Based,1,26,11,50,35,1549,18,4
49,Amberkite,DPS,Int-Based,1,26,12,51,36,1606,19,4
50,Amberkite,DPS,Int-Based,1,27,12,52,36,1652,19,4
51,Amberkite,DPS,Int-Based,1,27,12,53,37,1711,19,5
52,Amberkite,DPS,Int-Based,1,29,12,54,37,1757,19,5
53,Amberkite,DPS,Int-Based,1,29,12,55,38,1818,20,5
54,Amberkite,DPS,Int-Based,1,29,12,56,39,1880,20,5
55,Amberkite,DPS,Int-Based,1,31,12,56,40,1944,20,5
56,Amberkite,DPS,Int-Based,1,31,13,57,41,2009,21,5
57,Amberkite,DPS,Int-Based,1,31,13,59,41,2061,21,5
58,Amberkite,DPS,Int-Based,1,32,14,59,42,2130,21,5
59,Amberkite,DPS,Int-Based,1,32,14,60,43,2197,21,5
60,Amberkite,DPS,Int-Based,1,33,15,61,43,2253,23,5
61,Amberkite,DPS,Int-Based,1,33,15,62,44,2324,23,5
62,Amberkite,DPS,Int-Based,1,34,16,63,44,2381,23,5
63,Amberkite,DPS,Int-Based,1,34,16,64,45,2454,23,6
64,Amberkite,DPS,Int-Based,1,36,16,64,46,2530,24,6
65,Amberkite,DPS,Int-Based,1,36,16,65,47,2607,24,6
66,Amberkite,DPS,Int-Based,1,36,16,67,47,2668,24,6
67,Amberkite,DPS,Int-Based,1,37,16,67,49,2766,25,6
68,Amberkite,DPS,Int-Based,1,38,17,68,49,2829,25,6
69,Amberkite,DPS,Int-Based,1,38,18,69,50,2913,25,6
70,Amberkite,DPS,Int-Based,1,39,19,70,50,2977,25,6
71,Amberkite,DPS,Int-Based,1,39,20,71,51,3062,27,6
72,Amberkite,DPS,Int-Based,1,40,21,72,51,3128,27,6
73,Amberkite,DPS,Int-Based,1,41,22,72,52,3217,27,6
74,Amberkite,DPS,Int-Based,1,41,22,73,53,3307,27,6
75,Amberkite,DPS,Int-Based,1,42,22,74,53,3376,28,6
76,Amberkite,DPS,Int-Based,1,43,22,75,54,3469,28,7
77,Amberkite,DPS,Int-Based,1,43,22,76,55,3563,28,7
78,Amberkite,DPS,Int-Based,1,43,22,77,56,3659,29,7
79,Amberkite,DPS,Int-Based,1,44,22,78,57,3758,29,7
80,Amberkite,DPS,Int-Based,1,45,22,79,57,3833,29,7
81,Amberkite,DPS,Int-Based,1,46,22,80,58,3934,29,7
82,Amberkite,DPS,Int-Based,1,46,22,81,59,4037,30,7
83,Amberkite,DPS,Int-Based,1,48,22,82,59,4114,30,7
84,Amberkite,DPS,Int-Based,1,48,22,83,60,4220,30,7
85,Amberkite,DPS,Int-Based,1,48,22,84,61,4327,30,7
86,Amberkite,DPS,Int-Based,1,49,22,85,62,4437,31,7
87,Amberkite,DPS,Int-Based,1,51,22,85,63,4547,31,7
88,Amberkite,DPS,Int-Based,1,51,22,86,64,4660,31,8
89,Amberkite,DPS,Int-Based,1,51,22,88,64,4746,32,8
90,Amberkite,DPS,Int-Based,1,53,22,88,65,4862,32,8
91,Amberkite,DPS,Int-Based,1,53,22,89,66,4980,32,8
92,Amberkite,DPS,Int-Based,1,53,22,90,67,5098,32,8
93,Amberkite,DPS,Int-Based,1,54,22,91,68,5219,33,8
94,Amberkite,DPS,Int-Based,1,55,22,92,68,5312,33,8
95,Amberkite,DPS,Int-Based,1,56,22,93,69,5436,33,8
96,Amberkite,DPS,Int-Based,1,56,22,94,70,5564,33,8
97,Amberkite,DPS,Int-Based,1,58,22,95,70,5659,34,8
98,Amberkite,DPS,Int-Based,1,58,22,96,71,5788,34,8
99,Amberkite,DPS,Int-Based,1,58,22,97,72,5920,34,8
100,Amberkite,DPS,Int-Based,1,59,22,98,73,6055,35,9
1,Cragbeak,Fighter,Dex-Based,1,7,9,3,9,179,17,3
2,Cragbeak,Fighter,Dex-Based,1,7,10,3,9,197,20,3
3,Cragbeak,Fighter,Dex-Based,1,7,11,3,10,216,22,3
4,Cragbeak,Fighter,Dex-Based,1,7,12,3,10,236,25,3
5,Cragbeak,Fighter,Dex-Based,1,7,12,3,11,258,26,3
6,Cragbeak,Fighter,Dex-Based,1,8,13,3,11,279,29,4
7,Cragbeak,Fighter,Dex-Based,1,8,13,3,12,304,30,4
8,Cragbeak,Fighter,Dex-Based,1,9,14,3,12,328,33,4
9,Cragbeak,Fighter,Dex-Based,1,9,15,3,12,351,35,4
10,Cragbeak,Fighter,Dex-Based,1,10,15,3,13,379,37,4
11,Cragbeak,Fighter,Dex-Based,1,11,16,3,13,405,39,5
12,Cragbeak,Fighter,Dex-Based,1,11,16,4,14,435,41,5
13,Cragbeak,Fighter,Dex-Based,1,11,17,5,14,462,43,5
14,Cragbeak,Fighter,Dex-Based,1,11,17,6,15,495,45,5
15,Cragbeak,Fighter,Dex-Based,1,11,18,7,15,525,47,5
16,Cragbeak,Fighter,Dex-Based,1,11,19,7,16,561,50,6
17,Cragbeak,Fighter,Dex-Based,1,11,20,7,17,597,55,6
18,Cragbeak,Fighter,Dex-Based,1,11,21,7,18,636,58,6
19,Cragbeak,Fighter,Dex-Based,1,12,21,7,19,674,59,6
20,Cragbeak,Fighter,Dex-Based,1,12,22,8,19,710,62,7
21,Cragbeak,Fighter,Dex-Based,1,12,23,8,20,752,64,7
22,Cragbeak,Fighter,Dex-Based,1,13,23,8,21,796,66,7
23,Cragbeak,Fighter,Dex-Based,1,13,25,8,21,833,69,7
24,Cragbeak,Fighter,Dex-Based,1,14,25,8,22,880,71,7
25,Cragbeak,Fighter,Dex-Based,1,15,26,8,22,921,73,8
